participant_id,viewtime,test_qid,timetaken,answer,stanford_label,stanford_label_idx,stanford_sampleid,image_filename
15,100,6,2920,Border_collie,Border_collie,81,14022,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_75.jpg
16,2500,6,6386,Border_collie,Border_collie,81,14022,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_75.jpg
17,2500,6,6596,Border_collie,Border_collie,81,14022,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_75.jpg
18,2500,6,5038,Border_collie,Border_collie,81,14022,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_75.jpg
19,1000,6,3712,Border_collie,Border_collie,81,14022,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_75.jpg
20,2500,6,7398,Border_collie,Border_collie,81,14022,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_75.jpg
21,100,6,3988,Border_collie,Border_collie,81,14022,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_75.jpg
22,100,6,2808,Border_collie,Border_collie,81,14022,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_75.jpg
23,100,6,6659,Border_collie,Border_collie,81,14022,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_75.jpg
24,100,6,3460,Border_collie,Border_collie,81,14022,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_75.jpg
25,1000,6,5683,Border_collie,Border_collie,81,14022,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_75.jpg
26,1000,6,4242,Border_collie,Border_collie,81,14022,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_75.jpg
27,1000,6,3693,Border_collie,Border_collie,81,14022,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_75.jpg
28,1000,6,4019,Border_collie,Border_collie,81,14022,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_75.jpg
29,100,6,3213,Staffordshire_bullterrier,Border_collie,81,14022,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_75.jpg
0,100,7,3486,cairn,miniature_poodle,114,19680,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_237.jpg
1,2500,7,9744,miniature_poodle,miniature_poodle,114,19680,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_237.jpg
2,1000,7,8711,miniature_poodle,miniature_poodle,114,19680,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_237.jpg
3,2500,7,5493,miniature_poodle,miniature_poodle,114,19680,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_237.jpg
4,2500,7,5483,miniature_poodle,miniature_poodle,114,19680,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_237.jpg
5,1000,7,5800,miniature_poodle,miniature_poodle,114,19680,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_237.jpg
6,100,7,5805,miniature_poodle,miniature_poodle,114,19680,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_237.jpg
7,1000,7,16366,cairn,miniature_poodle,114,19680,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_237.jpg
8,100,7,7765,cairn,miniature_poodle,114,19680,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_237.jpg
9,2500,7,5050,miniature_poodle,miniature_poodle,114,19680,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_237.jpg
10,1000,7,3698,miniature_poodle,miniature_poodle,114,19680,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_237.jpg
11,2500,7,43079,Pekinese,miniature_poodle,114,19680,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_237.jpg
12,100,7,7415,Yorkshire_terrier,miniature_poodle,114,19680,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_237.jpg
13,2500,7,144412,miniature_poodle,miniature_poodle,114,19680,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_237.jpg
14,1000,7,22103,miniature_poodle,miniature_poodle,114,19680,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_237.jpg
15,100,7,2755,cairn,miniature_poodle,114,19680,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_237.jpg
16,2500,7,5913,miniature_poodle,miniature_poodle,114,19680,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_237.jpg
17,2500,7,11615,cairn,miniature_poodle,114,19680,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_237.jpg
18,2500,7,42299,cairn,miniature_poodle,114,19680,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_237.jpg
19,1000,7,4853,miniature_poodle,miniature_poodle,114,19680,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_237.jpg
20,2500,7,10905,cairn,miniature_poodle,114,19680,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_237.jpg
21,100,7,3752,miniature_poodle,miniature_poodle,114,19680,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_237.jpg
22,100,7,2895,miniature_poodle,miniature_poodle,114,19680,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_237.jpg
23,100,7,6273,cairn,miniature_poodle,114,19680,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_237.jpg
24,100,7,6916,cairn,miniature_poodle,114,19680,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_237.jpg
25,1000,7,4579,miniature_poodle,miniature_poodle,114,19680,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_237.jpg
26,1000,7,3721,miniature_poodle,miniature_poodle,114,19680,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_237.jpg
27,1000,7,19269,cairn,miniature_poodle,114,19680,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_237.jpg
28,1000,7,8281,miniature_poodle,miniature_poodle,114,19680,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_237.jpg
29,100,7,7546,cairn,miniature_poodle,114,19680,../StanfordDogs_Dataset/n02113712-miniature_poodle/n02113712_237.jpg
0,100,8,2903,Yorkshire_terrier,Yorkshire_terrier,36,6538,../StanfordDogs_Dataset/n02094433-Yorkshire_terrier/n02094433_2053.jpg
1,2500,8,6310,Yorkshire_terrier,Yorkshire_terrier,36,6538,../StanfordDogs_Dataset/n02094433-Yorkshire_terrier/n02094433_2053.jpg
2,1000,8,4527,Yorkshire_terrier,Yorkshire_terrier,36,6538,../StanfordDogs_Dataset/n02094433-Yorkshire_terrier/n02094433_2053.jpg
3,2500,8,11580,cairn,Yorkshire_terrier,36,6538,../StanfordDogs_Dataset/n02094433-Yorkshire_terrier/n02094433_2053.jpg
4,2500,8,5534,Yorkshire_terrier,Yorkshire_terrier,36,6538,../StanfordDogs_Dataset/n02094433-Yorkshire_terrier/n02094433_2053.jpg
5,1000,8,5884,Yorkshire_terrier,Yorkshire_terrier,36,6538,../StanfordDogs_Dataset/n02094433-Yorkshire_terrier/n02094433_2053.jpg
6,100,8,10166,cairn,Yorkshire_terrier,36,6538,../StanfordDogs_Dataset/n02094433-Yorkshire_terrier/n02094433_2053.jpg
7,1000,8,5102,Yorkshire_terrier,Yorkshire_terrier,36,6538,../StanfordDogs_Dataset/n02094433-Yorkshire_terrier/n02094433_2053.jpg
8,100,8,5373,cairn,Yorkshire_terrier,36,6538,../StanfordDogs_Dataset/n02094433-Yorkshire_terrier/n02094433_2053.jpg
9,2500,8,6710,cairn,Yorkshire_terrier,36,6538,../StanfordDogs_Dataset/n02094433-Yorkshire_terrier/n02094433_2053.jpg
10,1000,8,8319,Yorkshire_terrier,Yorkshire_terrier,36,6538,../StanfordDogs_Dataset/n02094433-Yorkshire_terrier/n02094433_2053.jpg
11,2500,8,37320,cairn,Yorkshire_terrier,36,6538,../StanfordDogs_Dataset/n02094433-Yorkshire_terrier/n02094433_2053.jpg
12,100,8,3577,cairn,Yorkshire_terrier,36,6538,../StanfordDogs_Dataset/n02094433-Yorkshire_terrier/n02094433_2053.jpg
13,2500,8,14457,Yorkshire_terrier,Yorkshire_terrier,36,6538,../StanfordDogs_Dataset/n02094433-Yorkshire_terrier/n02094433_2053.jpg
14,1000,8,23616,cairn,Yorkshire_terrier,36,6538,../StanfordDogs_Dataset/n02094433-Yorkshire_terrier/n02094433_2053.jpg
15,100,8,3026,Yorkshire_terrier,Yorkshire_terrier,36,6538,../StanfordDogs_Dataset/n02094433-Yorkshire_terrier/n02094433_2053.jpg
16,2500,8,6396,Yorkshire_terrier,Yorkshire_terrier,36,6538,../StanfordDogs_Dataset/n02094433-Yorkshire_terrier/n02094433_2053.jpg
17,2500,8,5347,cairn,Yorkshire_terrier,36,6538,../StanfordDogs_Dataset/n02094433-Yorkshire_terrier/n02094433_2053.jpg
18,2500,8,6366,Yorkshire_terrier,Yorkshire_terrier,36,6538,../StanfordDogs_Dataset/n02094433-Yorkshire_terrier/n02094433_2053.jpg
19,1000,8,6738,Yorkshire_terrier,Yorkshire_terrier,36,6538,../StanfordDogs_Dataset/n02094433-Yorkshire_terrier/n02094433_2053.jpg
20,2500,8,6647,Yorkshire_terrier,Yorkshire_terrier,36,6538,../StanfordDogs_Dataset/n02094433-Yorkshire_terrier/n02094433_2053.jpg
21,100,8,3446,Yorkshire_terrier,Yorkshire_terrier,36,6538,../StanfordDogs_Dataset/n02094433-Yorkshire_terrier/n02094433_2053.jpg
22,100,8,2852,cairn,Yorkshire_terrier,36,6538,../StanfordDogs_Dataset/n02094433-Yorkshire_terrier/n02094433_2053.jpg
23,100,8,2817,Yorkshire_terrier,Yorkshire_terrier,36,6538,../StanfordDogs_Dataset/n02094433-Yorkshire_terrier/n02094433_2053.jpg
24,100,8,3500,cairn,Yorkshire_terrier,36,6538,../StanfordDogs_Dataset/n02094433-Yorkshire_terrier/n02094433_2053.jpg
25,1000,8,6060,Yorkshire_terrier,Yorkshire_terrier,36,6538,../StanfordDogs_Dataset/n02094433-Yorkshire_terrier/n02094433_2053.jpg
26,1000,8,3827,Yorkshire_terrier,Yorkshire_terrier,36,6538,../StanfordDogs_Dataset/n02094433-Yorkshire_terrier/n02094433_2053.jpg
27,1000,8,4716,Yorkshire_terrier,Yorkshire_terrier,36,6538,../StanfordDogs_Dataset/n02094433-Yorkshire_terrier/n02094433_2053.jpg
28,1000,8,8285,cairn,Yorkshire_terrier,36,6538,../StanfordDogs_Dataset/n02094433-Yorkshire_terrier/n02094433_2053.jpg
29,100,8,3138,Yorkshire_terrier,Yorkshire_terrier,36,6538,../StanfordDogs_Dataset/n02094433-Yorkshire_terrier/n02094433_2053.jpg
0,100,9,3127,basenji,basenji,101,17337,../StanfordDogs_Dataset/n02110806-basenji/n02110806_5051.jpg
1,2500,9,6334,basenji,basenji,101,17337,../StanfordDogs_Dataset/n02110806-basenji/n02110806_5051.jpg
2,1000,9,6103,basenji,basenji,101,17337,../StanfordDogs_Dataset/n02110806-basenji/n02110806_5051.jpg
3,2500,9,5263,basenji,basenji,101,17337,../StanfordDogs_Dataset/n02110806-basenji/n02110806_5051.jpg
4,2500,9,5156,basenji,basenji,101,17337,../StanfordDogs_Dataset/n02110806-basenji/n02110806_5051.jpg
5,1000,9,3489,basenji,basenji,101,17337,../StanfordDogs_Dataset/n02110806-basenji/n02110806_5051.jpg
6,100,9,3074,basenji,basenji,101,17337,../StanfordDogs_Dataset/n02110806-basenji/n02110806_5051.jpg
7,1000,9,4716,basenji,basenji,101,17337,../StanfordDogs_Dataset/n02110806-basenji/n02110806_5051.jpg
8,100,9,4249,basenji,basenji,101,17337,../StanfordDogs_Dataset/n02110806-basenji/n02110806_5051.jpg
9,2500,9,5522,basenji,basenji,101,17337,../StanfordDogs_Dataset/n02110806-basenji/n02110806_5051.jpg
10,1000,9,3354,basenji,basenji,101,17337,../StanfordDogs_Dataset/n02110806-basenji/n02110806_5051.jpg
11,2500,9,9046,basenji,basenji,101,17337,../StanfordDogs_Dataset/n02110806-basenji/n02110806_5051.jpg
12,100,9,8472,basenji,basenji,101,17337,../StanfordDogs_Dataset/n02110806-basenji/n02110806_5051.jpg
13,2500,9,153111,basenji,basenji,101,17337,../StanfordDogs_Dataset/n02110806-basenji/n02110806_5051.jpg
14,1000,9,16269,basenji,basenji,101,17337,../StanfordDogs_Dataset/n02110806-basenji/n02110806_5051.jpg
15,100,9,5312,basenji,basenji,101,17337,../StanfordDogs_Dataset/n02110806-basenji/n02110806_5051.jpg
16,2500,9,5858,basenji,basenji,101,17337,../StanfordDogs_Dataset/n02110806-basenji/n02110806_5051.jpg
17,2500,9,5083,Staffordshire_bullterrier,basenji,101,17337,../StanfordDogs_Dataset/n02110806-basenji/n02110806_5051.jpg
18,2500,9,4529,basenji,basenji,101,17337,../StanfordDogs_Dataset/n02110806-basenji/n02110806_5051.jpg
19,1000,9,10844,basenji,basenji,101,17337,../StanfordDogs_Dataset/n02110806-basenji/n02110806_5051.jpg
20,2500,9,15999,Staffordshire_bullterrier,basenji,101,17337,../StanfordDogs_Dataset/n02110806-basenji/n02110806_5051.jpg
21,100,9,3672,basenji,basenji,101,17337,../StanfordDogs_Dataset/n02110806-basenji/n02110806_5051.jpg
22,100,9,2645,basenji,basenji,101,17337,../StanfordDogs_Dataset/n02110806-basenji/n02110806_5051.jpg
23,100,9,6480,basenji,basenji,101,17337,../StanfordDogs_Dataset/n02110806-basenji/n02110806_5051.jpg
24,100,9,4340,basenji,basenji,101,17337,../StanfordDogs_Dataset/n02110806-basenji/n02110806_5051.jpg
25,1000,9,3617,basenji,basenji,101,17337,../StanfordDogs_Dataset/n02110806-basenji/n02110806_5051.jpg
26,1000,9,4092,basenji,basenji,101,17337,../StanfordDogs_Dataset/n02110806-basenji/n02110806_5051.jpg
27,1000,9,3662,basenji,basenji,101,17337,../StanfordDogs_Dataset/n02110806-basenji/n02110806_5051.jpg
28,1000,9,4157,basenji,basenji,101,17337,../StanfordDogs_Dataset/n02110806-basenji/n02110806_5051.jpg
29,100,9,7885,German_shepherd,basenji,101,17337,../StanfordDogs_Dataset/n02110806-basenji/n02110806_5051.jpg
0,100,10,5641,golden_retriever,Pekinese,3,596,../StanfordDogs_Dataset/n02086079-Pekinese/n02086079_10613.jpg
1,2500,10,5761,Pekinese,Pekinese,3,596,../StanfordDogs_Dataset/n02086079-Pekinese/n02086079_10613.jpg
2,1000,10,4779,Pekinese,Pekinese,3,596,../StanfordDogs_Dataset/n02086079-Pekinese/n02086079_10613.jpg
3,2500,10,4675,Pekinese,Pekinese,3,596,../StanfordDogs_Dataset/n02086079-Pekinese/n02086079_10613.jpg
4,2500,10,5220,Pekinese,Pekinese,3,596,../StanfordDogs_Dataset/n02086079-Pekinese/n02086079_10613.jpg
5,1000,10,3754,Pekinese,Pekinese,3,596,../StanfordDogs_Dataset/n02086079-Pekinese/n02086079_10613.jpg
6,100,10,4142,Pekinese,Pekinese,3,596,../StanfordDogs_Dataset/n02086079-Pekinese/n02086079_10613.jpg
7,1000,10,4581,Pekinese,Pekinese,3,596,../StanfordDogs_Dataset/n02086079-Pekinese/n02086079_10613.jpg
8,100,10,3297,Pekinese,Pekinese,3,596,../StanfordDogs_Dataset/n02086079-Pekinese/n02086079_10613.jpg
9,2500,10,6648,Pekinese,Pekinese,3,596,../StanfordDogs_Dataset/n02086079-Pekinese/n02086079_10613.jpg
10,1000,10,2923,Pekinese,Pekinese,3,596,../StanfordDogs_Dataset/n02086079-Pekinese/n02086079_10613.jpg
11,2500,10,11383,Pekinese,Pekinese,3,596,../StanfordDogs_Dataset/n02086079-Pekinese/n02086079_10613.jpg
12,100,10,5822,cairn,Pekinese,3,596,../StanfordDogs_Dataset/n02086079-Pekinese/n02086079_10613.jpg
13,2500,10,8155,Pekinese,Pekinese,3,596,../StanfordDogs_Dataset/n02086079-Pekinese/n02086079_10613.jpg
14,1000,10,9923,Pekinese,Pekinese,3,596,../StanfordDogs_Dataset/n02086079-Pekinese/n02086079_10613.jpg
15,100,10,2796,Pekinese,Pekinese,3,596,../StanfordDogs_Dataset/n02086079-Pekinese/n02086079_10613.jpg
16,2500,10,6017,Pekinese,Pekinese,3,596,../StanfordDogs_Dataset/n02086079-Pekinese/n02086079_10613.jpg
17,2500,10,5041,Pekinese,Pekinese,3,596,../StanfordDogs_Dataset/n02086079-Pekinese/n02086079_10613.jpg
18,2500,10,4793,Pekinese,Pekinese,3,596,../StanfordDogs_Dataset/n02086079-Pekinese/n02086079_10613.jpg
19,1000,10,3465,Pekinese,Pekinese,3,596,../StanfordDogs_Dataset/n02086079-Pekinese/n02086079_10613.jpg
20,2500,10,6148,Pekinese,Pekinese,3,596,../StanfordDogs_Dataset/n02086079-Pekinese/n02086079_10613.jpg
21,100,10,3848,Pekinese,Pekinese,3,596,../StanfordDogs_Dataset/n02086079-Pekinese/n02086079_10613.jpg
22,100,10,2599,Pekinese,Pekinese,3,596,../StanfordDogs_Dataset/n02086079-Pekinese/n02086079_10613.jpg
23,100,10,4107,miniature_poodle,Pekinese,3,596,../StanfordDogs_Dataset/n02086079-Pekinese/n02086079_10613.jpg
24,100,10,8980,Yorkshire_terrier,Pekinese,3,596,../StanfordDogs_Dataset/n02086079-Pekinese/n02086079_10613.jpg
25,1000,10,4827,Pekinese,Pekinese,3,596,../StanfordDogs_Dataset/n02086079-Pekinese/n02086079_10613.jpg
26,1000,10,3797,Pekinese,Pekinese,3,596,../StanfordDogs_Dataset/n02086079-Pekinese/n02086079_10613.jpg
27,1000,10,3479,Pekinese,Pekinese,3,596,../StanfordDogs_Dataset/n02086079-Pekinese/n02086079_10613.jpg
28,1000,10,7005,Pekinese,Pekinese,3,596,../StanfordDogs_Dataset/n02086079-Pekinese/n02086079_10613.jpg
29,100,10,3454,Pekinese,Pekinese,3,596,../StanfordDogs_Dataset/n02086079-Pekinese/n02086079_10613.jpg
0,100,11,3347,golden_retriever,Pekinese,3,636,../StanfordDogs_Dataset/n02086079-Pekinese/n02086079_16367.jpg
1,2500,11,5434,Pekinese,Pekinese,3,636,../StanfordDogs_Dataset/n02086079-Pekinese/n02086079_16367.jpg
2,1000,11,7856,Pekinese,Pekinese,3,636,../StanfordDogs_Dataset/n02086079-Pekinese/n02086079_16367.jpg
3,2500,11,5418,Pekinese,Pekinese,3,636,../StanfordDogs_Dataset/n02086079-Pekinese/n02086079_16367.jpg
4,2500,11,7233,Pekinese,Pekinese,3,636,../StanfordDogs_Dataset/n02086079-Pekinese/n02086079_16367.jpg
5,1000,11,3152,Pekinese,Pekinese,3,636,../StanfordDogs_Dataset/n02086079-Pekinese/n02086079_16367.jpg
6,100,11,12673,Pekinese,Pekinese,3,636,../StanfordDogs_Dataset/n02086079-Pekinese/n02086079_16367.jpg
7,1000,11,3785,Pekinese,Pekinese,3,636,../StanfordDogs_Dataset/n02086079-Pekinese/n02086079_16367.jpg
8,100,11,3185,Pekinese,Pekinese,3,636,../StanfordDogs_Dataset/n02086079-Pekinese/n02086079_16367.jpg
9,2500,11,5975,Pekinese,Pekinese,3,636,../StanfordDogs_Dataset/n02086079-Pekinese/n02086079_16367.jpg
10,1000,11,3633,Pekinese,Pekinese,3,636,../StanfordDogs_Dataset/n02086079-Pekinese/n02086079_16367.jpg
11,2500,11,16150,Pekinese,Pekinese,3,636,../StanfordDogs_Dataset/n02086079-Pekinese/n02086079_16367.jpg
12,100,11,9048,Pekinese,Pekinese,3,636,../StanfordDogs_Dataset/n02086079-Pekinese/n02086079_16367.jpg
13,2500,11,6122,Pekinese,Pekinese,3,636,../StanfordDogs_Dataset/n02086079-Pekinese/n02086079_16367.jpg
14,1000,11,8953,Pekinese,Pekinese,3,636,../StanfordDogs_Dataset/n02086079-Pekinese/n02086079_16367.jpg
15,100,11,2640,Pekinese,Pekinese,3,636,../StanfordDogs_Dataset/n02086079-Pekinese/n02086079_16367.jpg
16,2500,11,5980,Pekinese,Pekinese,3,636,../StanfordDogs_Dataset/n02086079-Pekinese/n02086079_16367.jpg
17,2500,11,4756,Pekinese,Pekinese,3,636,../StanfordDogs_Dataset/n02086079-Pekinese/n02086079_16367.jpg
18,2500,11,4855,Pekinese,Pekinese,3,636,../StanfordDogs_Dataset/n02086079-Pekinese/n02086079_16367.jpg
19,1000,11,3760,Pekinese,Pekinese,3,636,../StanfordDogs_Dataset/n02086079-Pekinese/n02086079_16367.jpg
20,2500,11,6022,Pekinese,Pekinese,3,636,../StanfordDogs_Dataset/n02086079-Pekinese/n02086079_16367.jpg
21,100,11,3055,Pekinese,Pekinese,3,636,../StanfordDogs_Dataset/n02086079-Pekinese/n02086079_16367.jpg
22,100,11,2624,Pekinese,Pekinese,3,636,../StanfordDogs_Dataset/n02086079-Pekinese/n02086079_16367.jpg
23,100,11,4079,Pekinese,Pekinese,3,636,../StanfordDogs_Dataset/n02086079-Pekinese/n02086079_16367.jpg
24,100,11,3276,Pekinese,Pekinese,3,636,../StanfordDogs_Dataset/n02086079-Pekinese/n02086079_16367.jpg
25,1000,11,3705,Pekinese,Pekinese,3,636,../StanfordDogs_Dataset/n02086079-Pekinese/n02086079_16367.jpg
26,1000,11,3576,Pekinese,Pekinese,3,636,../StanfordDogs_Dataset/n02086079-Pekinese/n02086079_16367.jpg
27,1000,11,3357,Pekinese,Pekinese,3,636,../StanfordDogs_Dataset/n02086079-Pekinese/n02086079_16367.jpg
28,1000,11,4286,Pekinese,Pekinese,3,636,../StanfordDogs_Dataset/n02086079-Pekinese/n02086079_16367.jpg
29,100,11,3784,Pekinese,Pekinese,3,636,../StanfordDogs_Dataset/n02086079-Pekinese/n02086079_16367.jpg
0,100,12,3896,Pekinese,Yorkshire_terrier,36,6540,../StanfordDogs_Dataset/n02094433-Yorkshire_terrier/n02094433_2114.jpg
1,2500,12,6359,cairn,Yorkshire_terrier,36,6540,../StanfordDogs_Dataset/n02094433-Yorkshire_terrier/n02094433_2114.jpg
2,1000,12,4536,Yorkshire_terrier,Yorkshire_terrier,36,6540,../StanfordDogs_Dataset/n02094433-Yorkshire_terrier/n02094433_2114.jpg
3,2500,12,5656,Yorkshire_terrier,Yorkshire_terrier,36,6540,../StanfordDogs_Dataset/n02094433-Yorkshire_terrier/n02094433_2114.jpg
4,2500,12,6512,cairn,Yorkshire_terrier,36,6540,../StanfordDogs_Dataset/n02094433-Yorkshire_terrier/n02094433_2114.jpg
5,1000,12,3450,Yorkshire_terrier,Yorkshire_terrier,36,6540,../StanfordDogs_Dataset/n02094433-Yorkshire_terrier/n02094433_2114.jpg
6,100,12,6972,cairn,Yorkshire_terrier,36,6540,../StanfordDogs_Dataset/n02094433-Yorkshire_terrier/n02094433_2114.jpg
7,1000,12,11713,Yorkshire_terrier,Yorkshire_terrier,36,6540,../StanfordDogs_Dataset/n02094433-Yorkshire_terrier/n02094433_2114.jpg
8,100,12,2999,Yorkshire_terrier,Yorkshire_terrier,36,6540,../StanfordDogs_Dataset/n02094433-Yorkshire_terrier/n02094433_2114.jpg
9,2500,12,6065,Yorkshire_terrier,Yorkshire_terrier,36,6540,../StanfordDogs_Dataset/n02094433-Yorkshire_terrier/n02094433_2114.jpg
10,1000,12,3372,cairn,Yorkshire_terrier,36,6540,../StanfordDogs_Dataset/n02094433-Yorkshire_terrier/n02094433_2114.jpg
11,2500,12,10535,Yorkshire_terrier,Yorkshire_terrier,36,6540,../StanfordDogs_Dataset/n02094433-Yorkshire_terrier/n02094433_2114.jpg
12,100,12,4364,cairn,Yorkshire_terrier,36,6540,../StanfordDogs_Dataset/n02094433-Yorkshire_terrier/n02094433_2114.jpg
13,2500,12,15342,cairn,Yorkshire_terrier,36,6540,../StanfordDogs_Dataset/n02094433-Yorkshire_terrier/n02094433_2114.jpg
14,1000,12,14315,cairn,Yorkshire_terrier,36,6540,../StanfordDogs_Dataset/n02094433-Yorkshire_terrier/n02094433_2114.jpg
15,100,12,4313,cairn,Yorkshire_terrier,36,6540,../StanfordDogs_Dataset/n02094433-Yorkshire_terrier/n02094433_2114.jpg
16,2500,12,8249,cairn,Yorkshire_terrier,36,6540,../StanfordDogs_Dataset/n02094433-Yorkshire_terrier/n02094433_2114.jpg
17,2500,12,7481,Yorkshire_terrier,Yorkshire_terrier,36,6540,../StanfordDogs_Dataset/n02094433-Yorkshire_terrier/n02094433_2114.jpg
18,2500,12,4938,Yorkshire_terrier,Yorkshire_terrier,36,6540,../StanfordDogs_Dataset/n02094433-Yorkshire_terrier/n02094433_2114.jpg
19,1000,12,9212,Yorkshire_terrier,Yorkshire_terrier,36,6540,../StanfordDogs_Dataset/n02094433-Yorkshire_terrier/n02094433_2114.jpg
20,2500,12,16545,Yorkshire_terrier,Yorkshire_terrier,36,6540,../StanfordDogs_Dataset/n02094433-Yorkshire_terrier/n02094433_2114.jpg
21,100,12,6220,cairn,Yorkshire_terrier,36,6540,../StanfordDogs_Dataset/n02094433-Yorkshire_terrier/n02094433_2114.jpg
22,100,12,4754,cairn,Yorkshire_terrier,36,6540,../StanfordDogs_Dataset/n02094433-Yorkshire_terrier/n02094433_2114.jpg
23,100,12,3600,Yorkshire_terrier,Yorkshire_terrier,36,6540,../StanfordDogs_Dataset/n02094433-Yorkshire_terrier/n02094433_2114.jpg
24,100,12,4339,cairn,Yorkshire_terrier,36,6540,../StanfordDogs_Dataset/n02094433-Yorkshire_terrier/n02094433_2114.jpg
